time,atemp,dtemp,windspd,solrad
5962800,25,22,0.4,10
5963400,25,22,0.2,10
5964000,25,22,0.4,10
5964600,25,22,0.1,10
5965200,25,22,0.4,10
5965800,25,22,0.5,10
5966400,25,22,1.7,10
5967000,25,22,3,10
5967600,25,22,4.5,10
5968200,25,22,3.4,10
5968800,25,22,4.2,10
5969400,25,22,4.3,10
5970000,25,22,4.7,10
5970600,25,22,3.8,10
5971200,25,22,4.1,10
5971800,25,22,3.7,10
5972400,25,22,2.3,10
5973000,25,22,3,10
5973600,25,22,2.7,10
5974200,25,22,3,10
5974800,25,22,3.3,10
5975400,25,22,4.3,10
5976000,25,22,5.6,10
5976600,25,22,7.4,10
5977200,25,22,4.7,10
5977800,25,22,4.4,10
5978400,25,22,5.6,10
5979000,25,22,4.2,10
5979600,25,22,3.4,10
5980200,25,22,4.6,10
5980800,25,22,4.1,10
5981400,25,22,5,10
5982000,25,22,5.6,10
5982600,25,22,5.2,10
5983200,25,22,6,10
5983800,25,22,6.2,10
5984400,25,22,5.2,10
5985000,25,22,3.5,10
5985600,25,22,5.8,10
5986200,25,22,2.3,10
5986800,25,22,2,10
5987400,25,22,2.7,10
5988000,25,22,3.1,10
5988600,25,22,2.8,10
5989200,25,22,4.6,10
5989800,25,22,3.4,10
5990400,25,22,2.8,10
5991000,25,22,2.4,10
5991600,25,22,2.7,10
5992200,25,22,3.2,10
5992800,25,22,3.7,10
5993400,25,22,1,10
5994000,25,22,0.4,10
5994600,25,22,1.1,10
5995200,25,22,2.6,10
5995800,25,22,2.3,10
5996400,25,22,2.4,10
5997000,25,22,2.9,10
5997600,25,22,1.5,10
5998200,25,22,6.2,10
5998800,25,22,5.9,10
5999400,25,22,7.6,10
6000000,25,22,5.4,10
6000600,25,22,5.9,10
6001200,25,22,4.6,10
6001800,25,22,4.5,10
6002400,25,22,4.4,10
6003000,25,22,4.9,10
6003600,25,22,4.6,10
6004200,25,22,4.4,10
6004800,25,22,3.8,10
6005400,25,22,4.5,10
6006000,25,22,5.3,10
6006600,25,22,4.1,10
6007200,25,22,3.4,10
6007800,25,22,4.9,10
6008400,25,22,4.3,10
6009000,25,22,5.3,10
6009600,25,22,6,10
6010200,25,22,4.7,10
6010800,25,22,4.9,10
6011400,25,22,5.1,10
6012000,25,22,4.3,10
6012600,25,22,5.4,10
6013200,25,22,5.6,10
6013800,25,22,4.4,10
6014400,25,22,3.7,10
6015000,25,22,4.3,10
6015600,25,22,4.1,10
6016200,25,22,3.8,10
6016800,25,22,3.9,10
6017400,25,22,3.3,10
6018000,25,22,3.5,10
6018600,25,22,4,10
6019200,25,22,3.6,10
6019800,25,22,3.4,10
6020400,25,22,3.3,10
6021000,25,22,3.7,10
6021600,25,22,4.3,10
6022200,25,22,2.3,10
6022800,25,22,2.4,10
6023400,25,22,2.5,10
6024000,25,22,3,10
6024600,25,22,2.8,10
6025200,25,22,4.2,10
6025800,25,22,3.8,10
6026400,25,22,3.4,10
6027000,25,22,4.1,10
6027600,25,22,4.8,10
6028200,25,22,3.8,10
6028800,25,22,4.2,10
6029400,25,22,2.7,10
6030000,25,22,2,10
6030600,25,22,2.8,10
6031200,25,22,4.1,10
6031800,25,22,5.2,10
6032400,25,22,4.1,10
6033000,25,22,4,10
6033600,25,22,4.2,10
6034200,25,22,2.7,10
6034800,25,22,3.5,10
6035400,25,22,4.1,10
6036000,25,22,3.1,10
6036600,25,22,3.6,10
6037200,25,22,2.6,10
6037800,25,22,3.9,10
6038400,25,22,3.1,10
6039000,25,22,4.1,10
6039600,25,22,5.5,10
6040200,25,22,3.3,10
6040800,25,22,4.6,10
6041400,25,22,4.6,10
6042000,25,22,4.5,10
6042600,25,22,3.2,10
6043200,25,22,4.1,10
6043800,25,22,3.1,10
6044400,25,22,3.8,10
6045000,25,22,4.4,10
6045600,25,22,3.4,10
6046200,25,22,3,10
6046800,25,22,4.2,10
6047400,25,22,3,10
6048000,25,22,3.6,10
6048600,25,22,2.8,10
6049200,25,22,2.5,10
6049800,25,22,2.5,10
6050400,25,22,3.3,10
6051000,25,22,1.1,10
6051600,25,22,0.8,10
6052200,25,22,1.1,10
6052800,25,22,3.3,10
6053400,25,22,4.4,10
6054000,25,22,4.3,10
6054600,25,22,4.2,10
6055200,25,22,6.1,10
6055800,25,22,5.2,10
6056400,25,22,4.2,10
6057000,25,22,4.3,10
6057600,25,22,3.9,10
6058200,25,22,2.3,10
6058800,25,22,1.7,10
6059400,25,22,1,10
6060000,25,22,1.5,10
6060600,25,22,1.4,10
6061200,25,22,1.1,10
6061800,25,22,1.5,10
6062400,25,22,0.6,10
6063000,25,22,0.5,10
6063600,25,22,0.4,10
6064200,25,22,0.6,10
6064800,25,22,0.6,10
6065400,25,22,0.2,10
6066000,25,22,0.6,10
6066600,25,22,0.6,10
6067200,25,22,0.9,10
6067800,25,22,2.4,10
6068400,25,22,2.6,10
6069000,25,22,3.3,10
6069600,25,22,2.7,10
6070200,25,22,4.9,10
6070800,25,22,4.5,10
6071400,25,22,5,10
6072000,25,22,4.9,10
6072600,25,22,2.6,10
6073200,25,22,1.5,10
6073800,25,22,2.9,10
6074400,25,22,4,10
6075000,25,22,5.7,10
6075600,25,22,5.5,10
6076200,25,22,6.4,10
6076800,25,22,6.9,10
6077400,25,22,4.7,10
6078000,25,22,3.6,10
6078600,25,22,4.3,10
6079200,25,22,3.6,10
6079800,25,22,3.1,10
6080400,25,22,1.5,10
6081000,25,22,3.8,10
6081600,25,22,3.6,10
6082200,25,22,3.1,10
6082800,25,22,4.4,10
6083400,25,22,3.9,10
6084000,25,22,6,10
6084600,25,22,5.8,10
6085200,25,22,4.3,10
6085800,25,22,3.4,10
6086400,25,22,2.4,10
6087000,25,22,2.3,10
6087600,25,22,1.1,10
6088200,25,22,1,10
6088800,25,22,0.9,10
6089400,25,22,0.4,10
6090000,25,22,0.8,10
6090600,25,22,1.2,10
6091200,25,22,0.8,10
6091800,25,22,0.2,10
6092400,25,22,1.5,10
6093000,25,22,1.5,10
6093600,25,22,1.2,10
6094200,25,22,0.5,10
6094800,25,22,0.2,10
6095400,25,22,0.6,10
6096000,25,22,1.6,10
6096600,25,22,1.7,10
6097200,25,22,2.4,10
6097800,25,22,2.1,10
6098400,25,22,2.6,10
6099000,25,22,1.6,10
6099600,25,22,1,10
6100200,25,22,1.1,10
6100800,25,22,1.7,10
6101400,25,22,2.2,10
6102000,25,22,2.3,10
6102600,25,22,1.7,10
6103200,25,22,0.5,10
6103800,25,22,0.8,10
6104400,25,22,0.9,10
6105000,25,22,0.8,10
6105600,25,22,0.7,10
6106200,25,22,0.4,10
6106800,25,22,0.5,10
6107400,25,22,0.9,10
6108000,25,22,1,10
6108600,25,22,1.1,10
6109200,25,22,1.6,10
6109800,25,22,0.5,10
6110400,25,22,1.4,10
6111000,25,22,2.3,10
6111600,25,22,3.5,10
6112200,25,22,4,10
6112800,25,22,3.2,10
6113400,25,22,4.7,10
6114000,25,22,4.3,10
6114600,25,22,4.8,10
6115200,25,22,3.9,10
6115800,25,22,3.6,10
6116400,25,22,3.3,10
6117000,25,22,3.3,10
6117600,25,22,3.2,10
6118200,25,22,3.3,10
6118800,25,22,4.5,10
6119400,25,22,2.7,10
6120000,25,22,3.7,10
6120600,25,22,3.6,10
6121200,25,22,4.7,10
6121800,25,22,3.1,10
6122400,25,22,3.4,10
6123000,25,22,4,10
6123600,25,22,3.8,10
6124200,25,22,3.8,10
6124800,25,22,2.9,10
6125400,25,22,3.9,10
6126000,25,22,4.5,10
6126600,25,22,4.5,10
6127200,25,22,4,10
6127800,25,22,5,10
6128400,25,22,3.3,10
6129000,25,22,3.9,10
6129600,25,22,4.3,10
6130200,25,22,3,10
6130800,25,22,2.2,10
6131400,25,22,4.4,10
6132000,25,22,4.9,10
6132600,25,22,3.2,10
6133200,25,22,3.7,10
6133800,25,22,1.6,10
6134400,25,22,2.1,10
6135000,25,22,1.8,10
6135600,25,22,1.3,10
6136200,25,22,0.8,10
6136800,25,22,0.4,10
6137400,25,22,0.3,10
6138000,25,22,1,10
6138600,25,22,0.6,10
6139200,25,22,2.2,10
6139800,25,22,2.3,10
6140400,25,22,3.7,10
6141000,25,22,3.4,10
6141600,25,22,3,10
6142200,25,22,3,10
6142800,25,22,2.3,10
6143400,25,22,2.1,10
6144000,25,22,2.6,10
6144600,25,22,1.7,10
6145200,25,22,1.2,10
6145800,25,22,1.4,10
6146400,25,22,1.1,10
6147000,25,22,0.9,10
6147600,25,22,1.5,10
6148200,25,22,1.6,10
6148800,25,22,0.6,10
6149400,25,22,1.4,10
6150000,25,22,1.1,10
6150600,25,22,1.9,10
6151200,25,22,1.1,10
6151800,25,22,0.8,10
6152400,25,22,0.6,10
6153000,25,22,1.1,10
6153600,25,22,0.9,10
6154200,25,22,1.3,10
6154800,25,22,0.8,10
6155400,25,22,1.4,10
6156000,25,22,2.5,10
6156600,25,22,1.2,10
6157200,25,22,3.7,10
6157800,25,22,3.9,10
6158400,25,22,2.5,10
6159000,25,22,2.3,10
6159600,25,22,1.3,10
6160200,25,22,1.6,10
6160800,25,22,3.2,10
6161400,25,22,4.6,10
6162000,25,22,4.6,10
6162600,25,22,4.2,10
6163200,25,22,4.2,10
6163800,25,22,4.8,10
6164400,25,22,4.1,10
6165000,25,22,5.5,10
6165600,25,22,3.9,10
6166200,25,22,5.6,10
6166800,25,22,4.8,10
6167400,25,22,4.8,10
6168000,25,22,6.7,10
6168600,25,22,7.6,10
6169200,25,22,6.1,10
6169800,25,22,6.2,10
6170400,25,22,5.3,10
6171000,25,22,5.9,10
6171600,25,22,6.4,10
6172200,25,22,6.7,10
6172800,25,22,5.4,10
6173400,25,22,4,10
6174000,25,22,4.6,10
6174600,25,22,4.8,10
6175200,25,22,3.2,10
6175800,25,22,4.5,10
6176400,25,22,5.5,10
6177000,25,22,5.1,10
6177600,25,22,4,10
6178200,25,22,4,10
6178800,25,22,4.5,10
6179400,25,22,4.3,10
6180000,25,22,3.6,10
6180600,25,22,3.8,10
6181200,25,22,4.1,10
6181800,25,22,4.8,10
6182400,25,22,3.7,10
6183000,25,22,6.4,10
6183600,25,22,3.6,10
6184200,25,22,4.9,10
6184800,25,22,4,10
6185400,25,22,5.2,10
6186000,25,22,2.2,10
6186600,25,22,3.8,10
6187200,25,22,3.6,10
6187800,25,22,1.6,10
6188400,25,22,1.3,10
6189000,25,22,1.9,10
6189600,25,22,1.1,10
6190200,25,22,0.7,10
6190800,25,22,0.4,10
6191400,25,22,0.3,10
6192000,25,22,1.6,10
6192600,25,22,1.5,10
6193200,25,22,0.9,10
6193800,25,22,0.6,10
6194400,25,22,0.3,10
6195000,25,22,1.8,10
6195600,25,22,1.7,10
6196200,25,22,0.6,10
6196800,25,22,1.2,10
6197400,25,22,1.1,10
6198000,25,22,1.8,10
6198600,25,22,1.9,10
6199200,25,22,2.8,10
6199800,25,22,3,10
6200400,25,22,2.3,10
6201000,25,22,2.2,10
6201600,25,22,2,10
6202200,25,22,1.5,10
6202800,25,22,1.9,10
6203400,25,22,1.8,10
6204000,25,22,0.6,10
6204600,25,22,1.1,10
6205200,25,22,0.4,10
6205800,25,22,0.1,10
6206400,25,22,0.6,10
6207000,25,22,0.1,10
6207600,25,22,1.5,10
6208200,25,22,0.8,10
6208800,25,22,0.5,10
6209400,25,22,1.5,10
6210000,25,22,0.2,10
6210600,25,22,0.5,10
6211200,25,22,0.9,10
6211800,25,22,3.4,10
6212400,25,22,2.6,10
6213000,25,22,2.1,10
6213600,25,22,2.5,10
6214200,25,22,2.2,10
6214800,25,22,3.5,10
6215400,25,22,1.1,10
6216000,25,22,0.6,10
6216600,25,22,1.7,10
6217200,25,22,0.9,10
6217800,25,22,1.7,10
6218400,25,22,1.4,10
6219000,25,22,0.3,10
6219600,25,22,0.8,10
6220200,25,22,1.1,10
6220800,25,22,0.7,10
6221400,25,22,1.6,10
6222000,25,22,0.2,10
6222600,25,22,0.1,10
6223200,25,22,1.4,10
6223800,25,22,1.4,10
6224400,25,22,1.3,10
6225000,25,22,0.6,10
6225600,25,22,1.9,10
6226200,25,22,1.8,10
6226800,25,22,2.2,10
6227400,25,22,1.6,10
6228000,25,22,1.8,10
6228600,25,22,1.7,10
6229200,25,22,1,10
6229800,25,22,1.4,10
6230400,25,22,1.2,10
6231000,25,22,3.9,10
6231600,25,22,3,10
6232200,25,22,2.6,10
6232800,25,22,2.4,10
6233400,25,22,2.3,10
6234000,25,22,0.7,10
6234600,25,22,0.9,10
6235200,25,22,1,10
6235800,25,22,0.3,10
6236400,25,22,2.1,10
6237000,25,22,0.5,10
6237600,25,22,0.8,10
6238200,25,22,1.7,10
6238800,25,22,0.2,10
6239400,25,22,0.9,10
6240000,25,22,2.1,10
6240600,25,22,2.6,10
6241200,25,22,2.2,10
6241800,25,22,2.9,10
6242400,25,22,3.9,10
6243000,25,22,2.6,10
6243600,25,22,2.2,10
6244200,25,22,2.4,10
6244800,25,22,2.2,10
6245400,25,22,0.5,10
6246000,25,22,0.6,10
6246600,25,22,0.4,10
6247200,25,22,0.4,10
6247800,25,22,0.2,10
6248400,25,22,0.7,10
6249000,25,22,0.1,10
6249600,25,22,0.8,10
6250200,25,22,0.9,10
6250800,25,22,0.6,10
6251400,25,22,0.8,10
6252000,25,22,0.5,10
6252600,25,22,0.8,10
6253200,25,22,0.5,10
6253800,25,22,1.1,10
6254400,25,22,1.1,10
6255000,25,22,2.2,10
6255600,25,22,2,10
6256200,25,22,3.2,10
6256800,25,22,3.5,10
6257400,25,22,2,10
6258000,25,22,2.2,10
6258600,25,22,2.6,10
6259200,25,22,1.6,10
6259800,25,22,1.3,10
6260400,25,22,0.1,10
6261000,25,22,0.6,10
6261600,25,22,0.9,10
6262200,25,22,1,10
6262800,25,22,0.8,10
6263400,25,22,0.1,10
6264000,25,22,0.2,10
6264600,25,22,0.4,10
6265200,25,22,1.3,10
6265800,25,22,0.1,10
6266400,25,22,1.6,10
6267000,25,22,0.4,10
6267600,25,22,0.6,10
6268200,25,22,1.9,10
6268800,25,22,2,10
6269400,25,22,3.6,10
6270000,25,22,3.8,10
6270600,25,22,2.2,10
6271200,25,22,1.4,10
6271800,25,22,1.3,10
6272400,25,22,3.1,10
6273000,25,22,2.9,10
6273600,25,22,3.9,10
6274200,25,22,2.8,10
6274800,25,22,2.2,10
6275400,25,22,1.5,10
6276000,25,22,0.9,10
6276600,25,22,0.5,10
6277200,25,22,1.2,10
6277800,25,22,0.9,10
6278400,25,22,1,10
6279000,25,22,1.3,10
6279600,25,22,2.7,10
6280200,25,22,1.3,10
6280800,25,22,0.6,10
6281400,25,22,0.7,10
6282000,25,22,0.7,10
6282600,25,22,1,10
6283200,25,22,0.9,10
6283800,25,22,2.7,10
6284400,25,22,0.8,10
6285000,25,22,1.1,10
6285600,25,22,1.5,10
6286200,25,22,0.5,10
6286800,25,22,1.4,10
6287400,25,22,0.8,10
6288000,25,22,0.2,10
6288600,25,22,0.2,10
6289200,25,22,0.7,10
6289800,25,22,1.8,10
6290400,25,22,4,10
6291000,25,22,5.1,10
6291600,25,22,5.4,10
6292200,25,22,6.5,10
6292800,25,22,5.1,10
6293400,25,22,5.4,10
6294000,25,22,6,10
6294600,25,22,6.4,10
6295200,25,22,5.9,10
6295800,25,22,5.4,10
6296400,25,22,5.2,10
6297000,25,22,4.9,10
6297600,25,22,3.7,10
6298200,25,22,3.2,10
6298800,25,22,3.2,10
6299400,25,22,3.7,10
6300000,25,22,2.7,10
6300600,25,22,2.1,10
6301200,25,22,0.8,10
6301800,25,22,0.7,10
6302400,25,22,3.7,10
6303000,25,22,2.9,10
6303600,25,22,1.8,10
6304200,25,22,3.8,10
6304800,25,22,3.6,10
6305400,25,22,3.6,10
6306000,25,22,3.1,10
6306600,25,22,3.5,10
6307200,25,22,4.1,10
6307800,25,22,2.3,10
6308400,25,22,3.3,10
6309000,25,22,2.5,10
6309600,25,22,2.1,10
6310200,25,22,2.9,10
6310800,25,22,0.8,10
6311400,25,22,2.4,10
6312000,25,22,1.4,10
6312600,25,22,1.3,10
6313200,25,22,1.7,10
6313800,25,22,1.9,10
6314400,25,22,1,10
6315000,25,22,0.7,10
6315600,25,22,1.3,10
6316200,25,22,1,10
6316800,25,22,0.7,10
6317400,25,22,1,10
6318000,25,22,1.9,10
6318600,25,22,1.7,10
6319200,25,22,1.7,10
6319800,25,22,0.3,10
6320400,25,22,1,10
6321000,25,22,0.3,10
6321600,25,22,0.4,10
6322200,25,22,0.6,10
6322800,25,22,0.5,10
6323400,25,22,0.4,10
6324000,25,22,0.2,10
6324600,25,22,1,10
6325200,25,22,1,10
6325800,25,22,0.8,10
6326400,25,22,0.9,10
6327000,25,22,2.6,10
6327600,25,22,1.4,10
6328200,25,22,2.3,10
6328800,25,22,1.9,10
6329400,25,22,1.4,10
6330000,25,22,2,10
6330600,25,22,2,10
6331200,25,22,2.7,10
6331800,25,22,1.9,10
6332400,25,22,2.4,10
6333000,25,22,3.4,10
6333600,25,22,1.8,10
6334200,25,22,2,10
6334800,25,22,2.2,10
6335400,25,22,2.5,10
6336000,25,22,4.1,10
6336600,25,22,3.8,10
6337200,25,22,4.4,10
6337800,25,22,4.2,10
6338400,25,22,5,10
6339000,25,22,5.7,10
6339600,25,22,6,10
6340200,25,22,6.1,10
6340800,25,22,5.1,10
6341400,25,22,4.9,10
6342000,25,22,5,10
6342600,25,22,5.3,10
6343200,25,22,5.2,10
6343800,25,22,6.5,10
6344400,25,22,4.9,10
6345000,25,22,4.3,10
6345600,25,22,4.7,10
6346200,25,22,4.2,10
6346800,25,22,4.8,10
6347400,25,22,5,10
6348000,25,22,4.8,10
6348600,25,22,3.7,10
6349200,25,22,4.4,10
6349800,25,22,5.4,10
6350400,25,22,6,10
6351000,25,22,5.5,10
6351600,25,22,5.5,10
6352200,25,22,5.5,10
6352800,25,22,5.5,10
6353400,25,22,4.1,10
6354000,25,22,3.7,10
6354600,25,22,3.5,10
6355200,25,22,5.5,10
6355800,25,22,5,10
6356400,25,22,4,10
6357000,25,22,5.8,10
6357600,25,22,4.8,10
6358200,25,22,4.6,10
6358800,25,22,3.7,10
6359400,25,22,5.6,10
6360000,25,22,3.4,10
6360600,25,22,3.4,10
6361200,25,22,3.9,10
6361800,25,22,2,10
6362400,25,22,2,10
6363000,25,22,1.9,10
6363600,25,22,0.9,10
6364200,25,22,0.4,10
6364800,25,22,1.4,10
6365400,25,22,0.5,10
6366000,25,22,0.1,10
6366600,25,22,0.6,10
6367200,25,22,0.8,10
6367800,25,22,1.2,10
6368400,25,22,1,10
6369000,25,22,1.6,10
6369600,25,22,2.4,10
6370200,25,22,1.1,10
6370800,25,22,0.7,10
6371400,25,22,1.8,10
6372000,25,22,2.1,10
6372600,25,22,4.4,10
6373200,25,22,3.3,10
6373800,25,22,3.7,10
6374400,25,22,4,10
6375000,25,22,1.6,10
6375600,25,22,2.2,10
6376200,25,22,1.2,10
6376800,25,22,0.9,10
6377400,25,22,2.1,10
6378000,25,22,0.7,10
6378600,25,22,1.5,10
6379200,25,22,0.9,10
6379800,25,22,0.7,10
6380400,25,22,0.4,10
6381000,25,22,1.5,10
6381600,25,22,1.4,10
6382200,25,22,0.9,10
6382800,25,22,0.5,10
6383400,25,22,0.7,10
6384000,25,22,2.2,10
6384600,25,22,1.8,10
6385200,25,22,2.4,10
6385800,25,22,2,10
6386400,25,22,1.1,10
6387000,25,22,2.2,10
6387600,25,22,2.3,10
6388200,25,22,1.9,10
6388800,25,22,2.2,10
6389400,25,22,1.5,10
6390000,25,22,1.7,10
6390600,25,22,1.9,10
6391200,25,22,1.8,10
6391800,25,22,2.5,10
6392400,25,22,2.9,10
6393000,25,22,4.1,10
6393600,25,22,3.4,10
6394200,25,22,2.8,10
6394800,25,22,2.9,10
6395400,25,22,2.7,10
6396000,25,22,0.8,10
6396600,25,22,1,10
6397200,25,22,0.6,10
6397800,25,22,1.2,10
6398400,25,22,1.4,10
6399000,25,22,2.4,10
6399600,25,22,1.8,10
6400200,25,22,1.2,10
6400800,25,22,1.5,10
6401400,25,22,1.2,10
6402000,25,22,2,10
6402600,25,22,1.7,10
6403200,25,22,0.8,10
6403800,25,22,3.2,10
6404400,25,22,2.7,10
6405000,25,22,2.1,10
6405600,25,22,1.7,10
6406200,25,22,1.2,10
6406800,25,22,1,10
6407400,25,22,0.5,10
6408000,25,22,0.1,10
6408600,25,22,2.1,10
6409200,25,22,2.2,10
6409800,25,22,3,10
6410400,25,22,3,10
6411000,25,22,3.9,10
6411600,25,22,3.1,10
6412200,25,22,1.5,10
6412800,25,22,1.6,10
6413400,25,22,1.6,10
6414000,25,22,2.4,10
6414600,25,22,2.7,10
6415200,25,22,1.9,10
6415800,25,22,2.1,10
6416400,25,22,5.5,10
6417000,25,22,6.6,10
6417600,25,22,5.9,10
6418200,25,22,6.7,10
6418800,25,22,5.4,10
6419400,25,22,4.4,10
6420000,25,22,3.6,10
6420600,25,22,3.7,10
6421200,25,22,1.4,10
6421800,25,22,0.8,10
6422400,25,22,0.6,10
6423000,25,22,0.7,10
6423600,25,22,1.3,10
6424200,25,22,1.6,10
6424800,25,22,0.8,10
6425400,25,22,0.7,10
6426000,25,22,1.4,10
6426600,25,22,1.6,10
6427200,25,22,1.6,10
6427800,25,22,1.1,10
6428400,25,22,2.8,10
6429000,25,22,3.3,10
6429600,25,22,4.7,10
6430200,25,22,2,10
6430800,25,22,3.2,10
6431400,25,22,2.8,10
6432000,25,22,2.3,10
6432600,25,22,2.7,10
6433200,25,22,2.2,10
6433800,25,22,1.4,10
6434400,25,22,1,10
6435000,25,22,1.7,10
6435600,25,22,1.4,10
6436200,25,22,0.2,10
6436800,25,22,0.2,10
6437400,25,22,0.1,10
6438000,25,22,0.2,10
6438600,25,22,1.5,10
6439200,25,22,1.3,10
6439800,25,22,0.5,10
6440400,25,22,0.9,10
6441000,25,22,1.6,10
6441600,25,22,2.2,10
6442200,25,22,1.3,10
6442800,25,22,1.8,10
6443400,25,22,1.7,10
6444000,25,22,2.4,10
6444600,25,22,1.7,10
6445200,25,22,1.1,10
6445800,25,22,0.9,10
6446400,25,22,1.1,10
6447000,25,22,1,10
6447600,25,22,0.7,10
6448200,25,22,0.4,10
6448800,25,22,0.7,10
6449400,25,22,0.9,10
6450000,25,22,0.8,10
6450600,25,22,0.4,10
6451200,25,22,1,10
6451800,25,22,1.3,10
6452400,25,22,0.7,10
6453000,25,22,1.3,10
6453600,25,22,0.2,10
6454200,25,22,0.4,10
6454800,25,22,0.5,10
6455400,25,22,0.8,10
6456000,25,22,0.7,10
6456600,25,22,1.8,10
6457200,25,22,1.7,10
6457800,25,22,1.4,10
6458400,25,22,1.7,10
6459000,25,22,3.4,10
6459600,25,22,3.2,10
6460200,25,22,2.6,10
6460800,25,22,3.1,10
6461400,25,22,2.2,10
6462000,25,22,2.8,10
6462600,25,22,2.4,10
6463200,25,22,4.5,10
6463800,25,22,3.3,10
6464400,25,22,3.5,10
6465000,25,22,4.2,10
6465600,25,22,3.2,10
6466200,25,22,3.4,10
6466800,25,22,4.1,10
6467400,25,22,3.3,10
6468000,25,22,3.1,10
6468600,25,22,3,10
6469200,25,22,0.8,10
6469800,25,22,0.8,10
6470400,25,22,1.3,10
6471000,25,22,6.3,10
6471600,25,22,3.3,10
6472200,25,22,5.5,10
6472800,25,22,6,10
6473400,25,22,7.2,10
6474000,25,22,6,10
6474600,25,22,5.7,10
6475200,25,22,3.3,10
6475800,25,22,3.8,10
6476400,25,22,3.2,10
6477000,25,22,4.5,10
6477600,25,22,2.3,10
6478200,25,22,3.5,10
6478800,25,22,3.8,10
6479400,25,22,2.5,10
6480000,25,22,3.1,10
6480600,25,22,3.2,10
6481200,25,22,1.9,10
6481800,25,22,1.4,10
6482400,25,22,1.2,10
6483000,25,22,1.3,10
6483600,25,22,1.4,10
6484200,25,22,2.6,10
6484800,25,22,3,10
6485400,25,22,3,10
6486000,25,22,2.9,10
6486600,25,22,5,10
6487200,25,22,3.8,10
6487800,25,22,6.7,10
6488400,25,22,6,10
6489000,25,22,7,10
6489600,25,22,6.2,10
6490200,25,22,4.9,10
6490800,25,22,4.2,10
6491400,25,22,4,10
6492000,25,22,5.5,10
6492600,25,22,3.2,10
6493200,25,22,2.9,10
6493800,25,22,2.6,10
6494400,25,22,3.4,10
6495000,25,22,3.2,10
6495600,25,22,2.4,10
6496200,25,22,1.2,10
6496800,25,22,1,10
6497400,25,22,0.3,10
6498000,25,22,0.8,10
6498600,25,22,1.7,10
6499200,25,22,2,10
6499800,25,22,3.4,10
6500400,25,22,2.4,10
6501000,25,22,2.7,10
6501600,25,22,1.8,10
6502200,25,22,1.8,10
6502800,25,22,2.3,10
6503400,25,22,1.6,10
6504000,25,22,2.7,10
6504600,25,22,4.3,10
6505200,25,22,3.8,10
6505800,25,22,2.7,10
6506400,25,22,2.6,10
6507000,25,22,1.8,10
6507600,25,22,1.7,10
6508200,25,22,0.5,10
6508800,25,22,0.9,10
6509400,25,22,1,10
6510000,25,22,1.1,10
6510600,25,22,1,10
6511200,25,22,1.3,10
6511800,25,22,0.5,10
6512400,25,22,2.1,10
6513000,25,22,0.9,10
6513600,25,22,1.1,10
6514200,25,22,2.7,10
6514800,25,22,2.2,10
6515400,25,22,2.2,10
6516000,25,22,2.7,10
6516600,25,22,2.7,10
6517200,25,22,2,10
6517800,25,22,1.5,10
6518400,25,22,0.6,10
6519000,25,22,0.5,10
6519600,25,22,0.8,10
6520200,25,22,0.6,10
6520800,25,22,0.5,10
6521400,25,22,0.5,10
6522000,25,22,0.8,10
6522600,25,22,1.1,10
6523200,25,22,1,10
6523800,25,22,0,10
6524400,25,22,0.3,10
6525000,25,22,0.8,10
6525600,25,22,0.1,10
6526200,25,22,0.1,10
6526800,25,22,0.2,10
6527400,25,22,1.1,10
6528000,25,22,1.3,10
6528600,25,22,1.9,10
6529200,25,22,2,10
6529800,25,22,1.5,10
6530400,25,22,2.1,10
6531000,25,22,5.1,10
6531600,25,22,3.7,10
6532200,25,22,3.4,10
6532800,25,22,0.6,10
6533400,25,22,1.7,10
6534000,25,22,1,10
6534600,25,22,3.1,10
6535200,25,22,3.1,10
6535800,25,22,3.2,10
6536400,25,22,2.9,10
6537000,25,22,3.9,10
6537600,25,22,3,10
6538200,25,22,3.8,10
6538800,25,22,5,10
6539400,25,22,3.2,10
6540000,25,22,3.9,10
6540600,25,22,5.1,10
6541200,25,22,5,10
6541800,25,22,5,10
6542400,25,22,5.1,10
6543000,25,22,5.2,10
6543600,25,22,5.5,10
6544200,25,22,6.3,10
6544800,25,22,6.4,10
6545400,25,22,5.8,10
6546000,25,22,6.6,10
6546600,25,22,5.8,10
6547200,25,22,4.5,10
6547800,25,22,5.8,10
6548400,25,22,4.5,10
6549000,25,22,4.8,10
6549600,25,22,3.1,10
6550200,25,22,3,10
6550800,25,22,2,10
6551400,25,22,1.8,10
6552000,25,22,1.4,10
6552600,25,22,0.8,10
6553200,25,22,0.5,10
6553800,25,22,0.7,10
6554400,25,22,0.5,10
6555000,25,22,0.5,10
6555600,25,22,0.5,10
6556200,25,22,1,10
6556800,25,22,3.3,10
6557400,25,22,2.6,10
6558000,25,22,3.7,10
6558600,25,22,2.6,10
6559200,25,22,2.4,10
6559800,25,22,2,10
6560400,25,22,2.3,10
6561000,25,22,3.8,10
6561600,25,22,3.7,10
6562200,25,22,4.5,10
6562800,25,22,3.6,10
6563400,25,22,3.2,10
6564000,25,22,2.3,10
6564600,25,22,2.6,10
6565200,25,22,1,10
6565800,25,22,1.5,10
6566400,25,22,1.2,10
6567000,25,22,0.9,10
6567600,25,22,0.9,10
6568200,25,22,0.9,10
6568800,25,22,1.3,10
6569400,25,22,0.9,10
6570000,25,22,0.6,10
